89,74,1497,90,70,388,1861,1398,25,26,704,2121,1497,724	1
334,335,10,11	0
270,21,54,181,175,2,3	1
54,832,2242,828	0
396,213,187,449	1
1327,70,861,610	0
79,702,814,720,486,792,753	1
186,64,70,1754,724	1
560,1328,1439,988,1265,1297,1301,651,1231	1
33,222,33,33	0
25,26,128,627,1866,1853,582,442,76,20	1
59,804,792	0
54,180,86,2008,146,1307,3	1
1977,66,374,446	0
697,596,619	1
2495,2438,256	0
1795,442,279,2102,297,487,488,838,1960	1
146,702,658,396,129,129,300	0
1,172,172,203,14,15,80,81,2,3	1
99,385,59,270,174,114,68,20	1
235,15,487,488,838,1960	1
479,187,277,194,1124	0
107,108	1
293,203,554,555,377,19,344,1250,1122	1
353,55,263,388	1
82,1412,1929,127,18	1
186,58,609,1296,1057,1284	0
391,876,889,1291,549,735,983,1629,194,1062,3	1
160,224,0,222,33,33,473,224,222,40,40	0
635,1402,2483,408,70,4	0
382,11,208,268,1287,180	0
224,40,224	0
605,722,846	0
419,78,176	1
850,1092,1432,954,2	1
58,59,60,61,2,3	1
1337,1063,2341	0
40,40,130,20	1
423,496,243,11,2,3	1
302,466,2230,160,224,223,222,40,473,224,473,222,222,0,222	0
1441,575,1127,1358	1
113,77,252,203	0
71,2383,2234,1401,305,314,224,473,237	0
1345,2294,390	0
1576,1968,682,570,1993,2114	0
244,175,574,187,277	1
160,40,223	0
802,722,720	0
1301,651,2340,384,2230,156,808,520,651	0
101,602,507,135,127,465,1125,1249,186,306	1
55,199,2,3	1
513,64,62,1436,1437	1
21,815,350,714,792,796,797	1
580,138	1
495,462,190,505,506,507,71,404,256,2,3	1
194,199,1345,1147,222,222,224,33,223,160,224	0
326,326,473,194,793	1
2313,650,10,702	0
243,120,203,610	0
1125,1249,873,1412,186,306	1
1740,652,2341	0
1225,307,160,224,270,21,68,20	1
160,222,223,326,222,40,0,40,0,160,0	0
223,0,223,223,33,224,40,222	0
270,21,64,1,423,487,488,838,1960	1
580,1320,1321,872,21,872,59,1277,1322,1028,1301,651,583,1302	1
181,25,302,362,70,388,564,45,46,186,306	1
160,224,33,222,0,160,223,473,0,222,223	0
558,548,296,1511	0
130,446,691,487,488,838,1960,660,661,230,662	1
423,496,600,44,2,3	1
395,58,256	1
29,1937,64,65,487,488,838,1960	1
102,180,19,20	1
222,223,160	0
479,48,1538,277,446	1
716,439,221,517	1
641,222,2268,160,223,681,223,492,160,237	0
44,198	1
62,457,458,459,107,108,2,3	1
1343,708,71,1277	1
423,496,28,169,2,3	1
160,224,224,160,224,40,40,224,473,222	0
0,222,40	0
302,466,2230,160,222,160,326,222,0,160,160,222,40,473	0
160,0,33	0
301,447,1542,151,662,411,384,610,797	1
480,446,1486,2247	0
270,21,499,1257,487,488,838,1960,609,1185,1122	1
2883,74,11,120,1287,1311,230,662	1
24,1744,307,0	1
535,651,612,1277	1
2207,373,2122,1529	1
2207,373,2122,1529	1
115,188,612,1277	1
115,194,651,443	1
366,366,423,92,2371,348,828	1
62,123,208,134,135	1
232,236,203,623,730	1
186,64,90,388,724,416,1249,488,1074,1964,1529	1
2557,2371,132,201,1328,1329,1330,660,661,230,662	1
364,122,659,830,712,828	1
364,122,92,830,712,828	1
868,88,66,449,446	1
660,1371,183,208,3	1
660,1371,183,208,3	1
246,1722,570,763	1
1519,844,845,605,722,846	1
373,748,830,712,20	1
850,204,290,125,2442	1
382,64,873,1412,64,65,1862,1863,1125,1249,186,306	1
80,205,465,129,1010,1604,761	1
479,110,573,1142,610,1538,1392,3	1
714,712,2242,403	0
224,224,33	0
442,76,2109,216,101,187,277,1284,1302,268,67,660,661,230,662	1
174,113,487,488,838,1960	1
25,658,477	0
243,435,66,555	1
145,232,800,1525,390,761,268,67,289,2156	0
1160,1160,120,21,872,623,730,2,11	1
580,535,748,21,872,403,3	1
370,551,107,108	1
285,82,64,65,220,393,1230,205,1231	1
474,561,2419	0
71,2383,2230,946,160,2268,160,222,681,492,33,40,237	0
232,1985,287,360,187,277,1308,1330	1
140,335,1466,4,263,388	1
54,232,1688,279,1222,3	0
186,64,968,1039,588,70,7,1061	0
56,168,169	1
62,48,2,3	1
191,175,64,499	0
2335,1566,135,1731	0
486,1060,1063,1716,1057,1284,1294,302,466,160,222,33,40,40,40	0
12,1890,1125,1249,1230,205,1231	1
580,1661,923,1492,259,433,434	1
340,391,11,823,714	0
2498,2470,2499	0
382,48,1287,1311,1287,1388	1
153,1288,1550,632,2261,716	0
70,71,1444,1393	0
179,296,102,377	0
1818,1605,342,1115	0
665,708,713	0
1098,730,2497,792,899	0
1176,173,54,256	1
270,21,83,385,451,65,2,3,564,213,68,307,186,796,797	1
1459,229,558,7,1061,1450,1451,268,1311	1
1914,285,279,45,46	1
479,400,269,2,3	1
2323,2324,391,876,45,535,1305,1962,735,11	0
1065,609,59,907	0
480,174,905,1318	0
22,300,1497,724	1
140,54,179,18	1
1,172,389,456,487,488,838,1960,660,661,230,662	1
1345,1098,828	0
1707,1707,1929,127,18	1
182,209,302,795	0
1538,1338,1740,652	1
1468,61,584,263,60	0
352,353,1227,208,1407,477,506,180	1
358,1624,894,358	1
526,392,664,1818,203	0
644,1214,1098	0
302,466,2234,160,33,33,222,33,473,33,326,326,0,33	0
423,496,252,74,2,3	1
473,224,222	0
54,199,55,2,3	1
160,224,0,160,222,33,160,223,160,40,160	0
774,775,774,775	1
498,1658,1658,1191,1200,20	1
464,230,678,1228,299,535,205,186,306	1
1126,2,3	0
850,333,307	1
676,520,230,18,644,64,796,797	1
244,75,244,924	1
2628,2765,2766,2767,99,2768,2769,2580,2733	0
54,480,205,792,1129,2,11	1
723,558,348,624,7,339,1302,1505,688	1
160,224,326,473,222,160,222,33,40,222,224	0
270,21,304,181,181,325,187,277,1284,1302,629,393,268,67,660,661,230,662	1
416,21,1196,197,66,3	1
1042,1911,68,1529	1
27,4,735,11	0
594,44,2,3	1
699,55,79,1261	1
70,74,2,3	1
1551,1503,1550,632,226,1063,572,2149	0
388,146,1569,236,1450,6,942	0
186,835,506,724	1
1176,651,79,1028,66,3	1
1623,359,187,277,1287,1609,1142,203,3	1
1132,54,202	0
1095,792,263,1100,86	0
334,1023,736,97,403	0
222,492,223	0
179,813,814,716,792	0
574,110,400,638,639,11,231,107,2,3	1
442,76,2109,416,1780,487,488,838,1960,660,661,230,662	1
644,558,208,850,1092,644,64,716	1
2676,2896,2787	0
479,400,269,643,723,558,348,873,874	1
641,492,2268,160,223,681,223,492,160,237	0
160,224,160,40,40,492,33,473,326,33,160	0
983,423,1864,7	0
160,222,40,492,40,326,326,224,326,40,224	0
1364,2177,1392,268	0
62,63,1125,1249,230,18	1
4,64,30,31,40,33,224,3	0
270,21,1131,524,1265,1297,3	1
15,21,865,1273	1
450,572,2259,612,1167,1523	0
62,184,734,1445,1302,1505,1294,564,293,203,1165,522	1
1265,881,610,69,68,236,48,215,1865,1854,186,306	1
1804,58,45,46,795,1297	1
761,612,222,263,60,223,326	0
330,828,408	0
1,172,665,206,70,388,564,873,1412,20	1
423,496,553,181,397,199,2,3	1
160,222,224,326,222,33,160,33,0,224,0	0
25,26,579,52,53,64,65,506,180	1
898,3,499,721,70,899	1
19,428,2,3	1
962,571,2,763	1
827,761,2230,1908,877,782	0
117,21,917,260,823,714	1
373,387,310	0
1062,182,1718,182,651,1605,554,1627	1
1701,1,29,631,506,180	1
301,447,2238,1216	0
682,247,1142,1278,3	1
1,271,1125,1249,180	1
374,335,1777,205,231,107	1
270,21,1947,1933,1993,252,1294	1
442,76,467,468,190,60,61,19,20	1
101,643,1292,7	0
356,194,562	1
442,76,25,70,255,107,108,2,3	1
218,14,872	1
277,622,1540,187,277,194,1124,186,306	1
62,48,179,18	1
1403,61,45,46,461,23,441,1789,1360	1
44,19,45,46,2,3	1
160,222,223,0,222,40,0,33,33,40,224,1926,572,2149,1927	0
709,201,1947,1553	1
793,7,1351	0
535,396,540,1200,1230,205,1231	1
270,21,79,199,141,506,180	1
225,1977,66	0
270,21,284,343,1933,1865,186,306	1
1,172,79,193,1517,452,660,661,230,662	1
158,380,392,487,488,838,1960	1
101,76,302,795,165,1364,1231	1
410,194,808,1082,446	1
121,659,1337,314	0
2021,1261,1287,1311	0
160,326,0,160,326,492	0
271,1300,296,1685	0
244,245,208,158,7,2,3	1
293,203,334,62,21,421,796,797	1
82,442,415,582	1
419,842,865,404	1
302,466,2230	0
1391,86,1411,46,393	0
174,114,255,230,18,564,105,184,944,1302,1505,1294	1
2353,1279,121,314	0
115,1741,1622,1742,388,1553	1
102,77,370,141,1828,840,1236	1
4,201,1947,1553	1
160,224,473,222,33,222,40,223,224,223,473	0
512,384,657,1108,1115,186,388	1
70,499,219,619,1497,724	1
1514,258,1287,1309	0
756,181,487,488,141	1
1,172,208,708,456,187,277,1284,1302,660,661,230,662	1
33,641,34,223,33,223,33	0
223,223,160	0
25,26,201,643,398,1122	1
160,222,0,33,160,223,40,492,0,326,40	0
25,26,1982,207,487,488,838,1960,660,661,230,662	1
1873,1874,1875,1200,1125,1249,186,306,140,296,3	1
684,181,2109	1
263,125,922,1945	0
423,496,82,627,1063,610	0
1512,619,256	1
194,199,2774,2775	0
270,21,602,13,1497,724	1
659,751,716	1
593,2470,2471	0
1709,194,702,1734,1735,1669,46,20	1
29,1897,1789,1360	1
205,709,873,1412,1125,1249,20	1
204,17,563,619	1
1625,724,110,1142,610,1626,1625,1626,1711	1
160,33,473,473,473,160,222,160,160,40,0,40	0
45,113,307,70,1307,612	1
643,146,55,548,205,1095	0
25,26,858,205,11,621,68,1640,1953,1142,610,1954,1919,68,197,1749,1640,1953,226,1955,507,71	1
352,353,102,103	1
2314,155,1369	0
27,120,588,450,129,232,3	0
2771,840,75,912	0
223,222,223,223,326,0,0,0	0
263,659,1055,1039,270,714,792	1
1104,61,64,65,194,1694	1
1304,363,98,268,1287,3	1
1551,1503,760,1036	0
337,6,392,115,277,2177,186,306	1
1460,21,1,1461,302,86,1277,7,206,1284,1294	1
1656,277,2177,1288	0
204,27,477,696,3	0
157,61,194,1062,34,1657,493	0
302,466,2234,160,222,473,160,222,473,326,326,160,224,40	0
263,137,913,86	1
587,572,194,651	0
419,300,66,3	1
641,492,2268	0
64,207,62,551,1125,1249,186,306	1
270,21,396,1079,187,277,1284,1302,660,661,230,662	1
293,203,54,181,182,66,67,19,20,140,642	1
473,160,222	0
204,208,241	1
454,205,796,797	0
335,25,252,824	0
2167,94,1604,622,517	1
60,119,186,64,153,1288,516,68,111,1159,100,70,709,208,2319	0
2051,163,1430,174	0
781,465,20	0
473,326,160,33	0
54,128,129	0
121,659,1337,314	0
761,1377,838,1960	1
263,1150,1110	0
13,140,881,944,266,1454,1944,610,629,393,388,1553	1
992,993	1
158,1538,277,2156,473	0
27,1208,187,1364	1
681,1103,403	0
588,568,304,1777,205,555	1
121,203,86,800,444,795,874,1308,186,306	1
97,181,1233,3	0
450,1326,54,704,2245	0
651,1285,713,2269,1497	0
263,21,858,205	1
2353,1279,121,314	0
2240,1308,1028	0
222,1772,2637,2211,2638	0
694,90	1
665,1125,329,213,980,980,1766	0
263,209,210,1929,127,18	1
205,58,256	1
160,224,160,326,40,40,160,160,160,473,33	0
960,82,287,471,793	1
545,546,782,828,11	1
62,385,487,299,343	1
1577,348,203	0
684,838,487,488,838,1960,660,661,230,662	1
838,156,554	0
48,582,555	1
2324,1529,660	0
220,659,712,3	1
142,18,684,555	1
350,859,39,742,1153,1153,1155,741,742,37,1638,1638,36,36	1
1,172,382,625,487,488,838,1960,660,661,230,662	1
2287,2309,2651,1013	0
1019,1185,27,1287,1943,160,33,40,40,40,473,473,473,222,492,160	0
25,26,76,610,70,388	1
160,222,160,222,0,160,326,40,223,223,33	0
702,1464,499	0
450,287,139,203	0
6,164,110	0
1065,554,2230	0
1012,83,842,186,1497,217,90,2122,1529	1
1379,1326,828	0
244,2317,2281,17	0
113,201,632,86,66,3	1
405,1244,1244,1556	1
70,72,19,20	1
332,332,922,1122	1
129,1893,1620,1651	0
523,1580,657,1381,612,256,884,256,302,86,66,67,268,67,517	1
223,223,40,224	0
644,64,194,793,1,71	1
263,464,1533,1534,554,1364,622	1
360,256,3	0
54,62,203,19,20	1
174,210,70,279,277,823,714	1
1,254,255,34,45,535,1538,1338	1
311,194,487,488,838,1960	1
1227,45,793,7	0
293,203,370,9,21,435,2,3	1
205,212,590,250,420	1
222,33,224,222	0
2062,2392,2599,2565,2330,2604,2605,2445,2606	0
889,179,118,62	0
762,762,423	0
487,174,230,700,844	0
302,466,2230	0
1065,554,302,836,165,1364,186,306	0
523,27,66,1228	0
54,256,404,9,724,388,307,1110,1863,537,761	1
70,1241,943,153,1277	1
1142,208,1281	0
1333,1037,194,1632,20	1
270,21,220,1754,180	1
79,699,641,222,2268,160,223,681,223,0,326,237	0
205,272,319,158,337,146,581,684,555	1
70,726,120,11,727,716	1
382,969,230,20	1
517,237,2230,492,160,0,0,326,223,326,492	0
224,40,0	0
2292,299,1278,2293	0
652,1318,881,1605,230,516	1
1468,61,584,263,60	0
4,711,720	0
480,306,100,309,1929,127,18	1
45,535,80,1287,968,1311	0
12,13,14,15	1
279,198,9,796,797	1
392,76,1269,625,684,555	1
1227,45,227,182	0
68,734,735,736,249,737,738,739,35,740,741,742,743,739,742,744,36,35	1
94,140,181,181,1263,610,651,1285,660,661,230,662	0
1538,277	1
1930,416,111,1389	0
371,582,783,1587	1
302,466,2234,160,222,0,473,160,492,473,326,473,33,40	0
1345,59,795	0
270,21,1556,734,187,277,268,67,186,306	1
489,731,232,732,733,233	1
397,314,179,1658,194,1124,194,651,30,31,696,3	1
464,2792,2885,712,3	0
450,287,139,203,382,650,658	0
270,21,271,266,128,129,2,3	1
27,82,1060,935,3	1
223,222,160	0
160,0,0,222,0,492,326,222,0,33,33	0
70,360,79,1028	1
643,142,70,1622,540	1
623,277,517,70,2,3	1
569,108,70,1079,187,1308	1
2122,1529	1
866,2020,704,1453	1
223,33,0,160,33,473,223,40	0
667,202,667,332	0
486,348,510,143,623,730	1
1,781	1
13,962,2109	1
1520,2244,224,326,326,939,473,33,33	0
1065,2812,935	0
1450,2547,1746	0
302,466,2230,160,33,223,33,40,33,33,33,33,326,473	0
682,239,70,2,572	1
2323,416,2224,391,876,554,68,2254,391,876,2479,46,735	0
54,308,70,2,3	1
1650,427,348,50,1153,739,1152,741,1154,1153,737,37,35	1
160,222,160,160,224,222,222,224,326,473,160	0
117,335,4,142,45,46,581,1249,186,306	1
653,653,487,488,838,1960	1
164,110,1596,956,1305,554,2330,2331,2332	0
390,1019,1392,1444	0
223,223,222	0
227,545,391,749,891,793,623,730,665,102,3	1
423,496,198,169,279,185	1
160,40,326,160,859,39	1
182,850,187,1308	1
302,466,2230,223,0,222,33,222,222,222	0
25,26,181,182,70,388	1
1309,796,302,466,2230,160,224,33,40,40,473,160,224,223,40,40	0
395,1018,2301,858,203,1127	0
160,224,224,160,224,33,33,33,326,473,326	0
62,113,2132,610	1
236,48,2,3	1
186,506,1772,249,946,506,180	1
33,222,160,492,326,326	0
4,555,222,1450,1766	0
61,178,64,65,194,1124,194,651	1
515,263,86,884,554,1364,622,1231	1
232,263,1086	0
210,184,1789,555	1
515,1401,187,277,1308,1330	1
682,1629,643,2230,88,990,146	0
1392,1393,203	0
659,1330,473,1450	0
186,64,682,117	1
667,54,202,450,287,139	0
160,224,473,40,40,160,224,160,224,0,326	0
2416,2417,2418	0
442,76,513,514,515,91,279,185	1
220,62,48,605,722,846	0
418,1131,1604,1632,186,306	1
54,77,1,71,1830,135,1831,555	1
181,1445,230,662	1
33,222,160,492,326,326	0
70,953,76,1265,1297	1
489,2146,1167,1862	0
2309,990,41,704,749,2234,659	0
102,77,554,555,2,3	1
348,43,1622,499,64	1
209,1221,422,1202,232,209	1
2323,2324,2281,558,2325	0
296,296,450,62,1287,1388,696,132	1
33,222,160,492,326,326	0
27,159,187,449	1
146,1277,477,45,46,18	1
293,203,648,13,2,3	1
153,312,119,622,761	0
213,290,582,756,608,823	1
442,76,497,113,83,299,857,708,23,144,954,2,3	1
1391,1538,1065,835	1
270,21,246,391,487,488,838,1960,660,661,230,662	1
270,21,2192,1571,1552,277,165,1364,186,306	1
302,466,2230,160,222,40,492,224	0
487,531,859,39,194,793	1
1983,619,61,1984,453,653,263,388	1
300,205,574,590,250,420	1
865,22,865,1273,3	1
48,147,563	0
64,329,187,1364	1
1421,1358,203	0
13,704,301,1542	1
223,222,222,40,223,222,473,473	0
160,33,224,326,222	0
302,466,2234,326,40,40,160,564,222,222,33,222,0,223,40	0
442,76,471,472,111,112,19,20	1
223,492,492,40,40,223,473	0
71,2383,641,564,1772,2268,223,160,237	0
59,1622,835,1505,67,1294	1
270,21,435,287,187,277,1284,1302,268,67,660,661,230,662	1
301,447,2238,1216	0
537,75,107	0
395,1115,4,443,718,1247	0
33,160,33,223	0
224,473,222	0
1320,335,186,388	1
1247,300,21,872,623,730,796,797	1
294,97,828	0
29,55,19,20	1
175,451,89,1036	0
4,142,45,46	1
1123,746,241,21,872,623,730,757,830,623,730	1
25,70,1423,708,1074,1364,388,724	1
526,392,2252,416,1249,203	0
1614,193,1866,1853,582	1
33,222,160,492,326,326	0
374,15,651,392,145,146,68,20	1
160,224,224,160,492,224,224,223,222,33,33	0
535,619,1125,1249,158,7	1
25,26,16,82,137,187,277,1284,1302,660,661,230,662	1
296,2411,2240,326,160,223,3	0
473,40,0	0
1550,632,952,1500	0
91,5	1
382,90,498,179,255,128,58,221,517	1
21,22,2,3	1
299,682,651,487,488,838,1960,230,662	1
1403,582,487,488,838,1960	1
270,21,321,374,619,18,231,107,256,564,68,67,186,306	1
1450,476,1733,1645,160	0
28,73,307,70,1307,612	1
1098,1263,446	0
244,924,1246,935,3	1
70,1079,2122,1529	1
188,1159,187,277,1331,1332,3	1
1762,830,859,39	1
2447,2626,2627	0
54,704,421,1251,1251	1
482,1440,395,450,62	1
62,124,125,487,488,838,1960	1
587,833,781,830,781,895,830,712,623,730	1
160,224,33,222,0,33,40,33,224,223,326	0
602,202,45,46,18	1
326,222,0,160,564,224,222,222,0,473,222,160,33	0
204,208,370,141	1
1658,320,1492,259,433,434,186,306	1
1111,1015,319	0
300,108,86	0
302,466,160,222,223,326,33,223,33,492,222,326,326	0
137,155,572,540,215,716,20	1
25,26,1755,724	1
11,11,671,270,2116	0
1343,363,487,488,838,1937,660,661,230,662	1
205,720,132,23,144,146,581,20	1
958,612,914,1006,828	0
473,326,681,0,40,160,564,0,40,473	0
442,76,70,1307,612	1
54,610,684,555	1
1497,1307,660,661,230,662	0
671,18,186,306,1929,127,18	1
1263,716,1264,183,142,3	1
387,1141,11,1273	0
302,466,2230,160,222,160,326,222,33,492,473,223,224,326	0
160,222,224,473,224,224,224,223,40,0,33	0
326,222,0,160	0
325,469,1328	1
70,538,271,1125,59,1263,1301,651	1
454,667,184,139	0
62,1288,258,259,506,724,260,1744,873,145,146,68,20	1
1084,86,302,277,165,1364	1
121,48,59,517	1
79,699,1233,622,1294	0
602,1217,1866,1853,582	1
464,314,1430,1530,20	1
302,466,2230,33,223,473,224,0,0,40,222	0
832,979,979,54,832,749,582	1
99,708,187,1308,66,446	0
296,388,5	0
54,21,215	1
1985,2371,2240,140,450,122,422,2287,232,724	0
11,11,329	1
1990,60,637,1412	1
523,27,66,1228	0
514,203,121,25,441,1789,1360	1
99,1125,816,233,179,439,792,446	1
341,157,194,651	1
302,466,2230,224,473,0,33,33,224,33,473	0
160,222,326,160,492,224,473,473,160,473,473	0
442,76,473,224,40,40,111,112,251,494,19,20	1
352,353,204,1205,203,610	1
708,82,241,487,488,838,1960	1
71,2383,2230,181,1265,1297,181,2268,140,492,681,160,40,237	0
682,247,302,836	1
160,224,326,326,222,40,0,223,326	0
1412,1333,704,2121	0
300,1733,72,80,796,3	0
605,722,762	0
199,365,194,1649	1
709,208,563,796,1122	1
33,33,40,684,555	1
340,223,224,326,160,326,33,492,222,237,508,1612,517	0
79,1082,307,70,1307,612	1
364,658,748,70,403,3	1
187,277,156,808	0
516,68,111,1159	0
167,122,130,20	1
160,224,326,222,0,160,40,326,326,223,224	0
296,306,729,60,61,623,730	1
395,186,1161,1085,1391,2434,1110	0
62,1063,1338,1693	0
684,57,487,488,838,1960	1
465,1287,465,1295	0
220,62,48	0
113,276,1744,1338,145,146,20	1
391,270,487,488,838,1960	1
4,455,22,1491,1492,905,1318,3	1
382,78,213,290,487,488,838,1960,660,661,230,662	1
270,21,643,142,684,555	1
641,222,2268	0
7,826,121,828,793,487,488	0
897,58,873,1412,20	1
2576,2347,423	0
160,222,492,223,160,222,223	0
15,184,83,84,487,488,838,1960,660,661,230,662	1
2111,3,433,434,1180	0
492,473,223	0
181,182,566,201,2,3	1
224,223,473,326	0
160,224,0,473,222,492,224,223,473,40,40	0
1029,1326,823,2,319	0
296,2411,2240	0
609,392,7,3	0
384,145,827,796	0
971,760,2252,1454,1261,2252,1308,939,302,466,2230	0
838,697,135,730,403,363,1511,7,1061	0
641,222,2268,160,224,681,223,160,40,237	0
301,447,2238,1216	0
293,203,549,365,2,3	1
619,1080,1497,724	1
326,33,33	0
419,241,1744,582	1
587,582,186,306,1553	1
492,326,326,326	0
1418,636,302,466	0
872,194,1162,158,7,872,1263,689,1033,3	1
160,222,33,326,222,33,224,0,222,224,40	0
884,554,1364,622	1
1072,1728,881,1605	1
473,326,160,40	0
520,1303	1
79,699,2240,555,641,222,2268	0
602,146,657	1
222,326,326	0
224,425,160	0
318,767,1263	0
1985,2371,184,180,187,1308	0
219,25,59,657,416,1249,1302,59,554	1
661,230,662	0
230,98,473,326,160	0
197,11,1304,353,1804,2619,332	0
314,228,479,411	1
1256,76,651,392	1
1249,1849,271,835,441,1789,45,46,1125,1249,186,306	1
1365,97,881,1605	1
7,346,146,581	0
392,336,184,858,487,488,838,1960	1
302,466,2234,326,473,222,564,223,473,223,160,473,160,473,33	0
160,222,33,222,33,224,473,33,224,326,326	0
165,167,269,858,205,796,797	0
623,179,1496	0
28,240,572,2149	0
186,82,220,393,1125,1249,186,306	1
2628,2445,2629	0
255,140,97,831	0
445,180,70,71,1929,127,18	1
225,1977,1550,71,2240,119,622,66	0
709,201,1875,1200,20	1
135,1297,1444,1393	0
181,140,175,179,18	1
137,165,620,187,277,165,1364,186,306	1
302,466,2382,160,224,40,222,223,473,222,326,0,222,222	0
1132,115,1242	0
223,473,223,40,33,326,223	0
132,201,59,1468,730,786	1
223,33,40	0
332,667,54,202	0
2364,337,643,146	0
18,435,241	1
329,606,4,416,1249,605,1376,554	0
712,1976,2438	0
302,466,2230,160,224,473,40,492,33,326,223,326,473,492	0
17,59,215,189,190	1
199,60,1142,610,194,651,520,48	1
1429,110,1430,174	0
195,55,70,2,3	1
2134,1223,145,146,720	0
442,76,71,182,1754,724	1
15,77,99,30,31,2,3	1
270,21,533,1769,487,488,838,1960	1
651,1605,609,1185,1122	0
700,146,1269,625,1497,724	1
301,447,2238,1216	0
154,237,563,957,689,765,3	0
160,222,40,222,33,492,160,223,160,326,223	0
1977,1187,388,1919	0
395,640,657,186,306,263,388	1
385,558,54,748	1
889,232,514,70,266	1
658,748,1118,522,403	1
459,55,796,797	1
300,830,875	0
45,46,612	0
54,1,71,506,180	0
186,121,796,797	0
1029,1065,609,907,86	0
302,466,2230,224,223,326,326,223,40,224,223	0
1079,197,184,1572,487,488,838,1960	1
270,506,64,65,506,180	1
2324,667,454,1820,684,537,55	0
473,473,0,33,223,160,473,160	0
62,181,182,187,1364,1296	1
567,348,97,962,828,1110,319	1
499,992,1622,1553	0
224,492,224	0
160,224,223,160,0,223,40,222,326,40	0
450,582,704,861,862,499	1
465,466,881,1605	1
70,1125,352,549	1
1431,1288,858,205,68,555	1
2504,251,3,217,1501,1502	0
958,643,390,1019,20	0
252,203,21,872,623,730	1
1491,1492,355,184,1402	0
54,1796,674,175,451,278,506,180	1
108,1292,79,1028	0
361,362,2,3	1
183,142,1307,612	1
891,11,1345,1278	0
71,2383,641,224,2268,160,40,681,224,0,223,224,0,0	0
2353,1279,121,314	0
236,324,307,64,1497	1
877,1611,179,1555,853,1392,3	1
266,301,381,487,488,838,1960,1231	1
442,456,1261,625,186,306	1
223,326,224	0
287,15,395,1430	0
219,335,314	0
305,392,194,1062,194,1649,609,1185,1122	1
293,203,537,748,935,11	1
296,2411,696,3	0
652,394,277	0
1383,208,277,1338	1
1576,1703,194,610,30,31	1
160,224,473,222,33,222,160,33,222,224,33	0
560,435,215,340,473,642	1
160,224,224,222,33,473,0,473,223,33,160	0
450,11,58,1417,500,555	1
2397,325,2398	0
1065,554,2230,160,33,223,223,326,222,40,222,222,33,223	0
64,65,45,535,1277,610,629,393,1074,1964,724	1
304,13,158,41,2,3	1
1501,1502,302,466,2230,223,223,222,0,326,224,222,40	0
150,214,230,98	1
302,795,302,466,2230,160,224,33,222,0,223,326,40,0,473,160	0
199,181,130,131	1
263,584,1049,392,771	1
232,659,1606,1503,1231	1
83,700,307,70,1307,612	1
602,341,296,31,1301,651,583,1302,1550,632,31,1273	1
209,523,314	0
1,172,311,201,487,488,838,1960,660,661,230,662	1
235,62,229,236,237,23,144,2,3	1
1486,1896,323,2249,1345,1147	0
207,76,1457,427,953,76,230,18,564,1125,1249,555,71	1
70,1216,1391,1287	0
44,664,241	1
302,466,2230,326,40,40,160,564,222,222,33,224,326,33,33	0
101,474,194,1124,68,20	1
605,722,762	0
204,208,564,651,665,879	1
111,384,2230,1394,1063,609,608	0
1262,2603,2625	0
13,140,948,180,859,39,20	1
181,140,121,25,399,377,643	0
416,1615,1402	0
219,2347,71,121,314	0
588,1178,493	0
872,712,1301,583,186,306	1
374,642,946,1153,737,737,1153	1
352,353,488,609,1944,610,388,724	1
25,26,158,1498,1045,1499,205,18	1
186,506,55,137,196,1796,506,180	1
294,481,179,66,67,19,20	1
904,277,1538,277,1287,1311,186,306	1
382,119,140,246,141,270,21,487,488,186,306	1
80,81,1538,277	1
1131,140,335	1
277,217,800,318,59,311,138,3	1
2288,612,1167,1523	0
1520,2244,160,326,326,326	0
644,26,108,199	1
54,648,506,132,91,5,623,730	1
160,224,473,40,40,326,40,33,473,33,0	0
157,1485,29,129,55	1
270,21,2069,385,491,1,487,488,838,1960	1
70,596,194,651,520,48	1
157,1104,1142,1278	0
70,1788,736	0
71,2383,2230,66,449,187,1308,180	0
423,496,102,528,215,522,2,3	1
551,83,506,1576,487,488,838,1960	1
18,587,314,301,447,1529	1
225,1977,429,119,622	0
275,442,2438	0
1028,237,2234,1483,248,1478,564,33,473,326	0
23,460,169,19,20	1
713,651,203,610	1
684,555,796,797	1
6,575,433,434,1180	0
1551,385,1552,277,165,1364,186,306	1
473,492,263,60,384,610	0
1652,391,881,1605	1
55,449,1261,625,186,306	1
535,137	1
385,157,2681,748,830,712,1100,86,720	0
1176,2042,487,488,838,1960	1
697,391,147,1417,635	1
779,329,302,2176,1296	1
2044,1320,487,488,838,1960	1
102,77,187,1364,268,67,186,306	1
1305,1120,793,7,1142,1278,3	1
641,224,2268,160,223,681,492,223,0,237	0
263,263,220	0
302,1249,277	0
160,33,222,473,222,222,222,473,473,222,0	0
2323,2324,391,876,45,535,1305,1962,735	0
277,83,212,581,1249	0
54,129,80,2253	0
418,1384,127,465,1125,1249,20	1
261,1227,342,1115	0
1238,1239,58	1
940,941,940,941,513,260,714,712	1
70,176,632,86,884,1307,66,3	1
1353,872,635,319	1
0,473,473,160,564,0,473,473,237	0
1085,1287,1142,1278	1
82,64,541,1311	0
469,1180,1181,652,394,277,165,1364,1231	1
1320,335,657,101,1553,1553,1219,682,197,1291,388,226,1293,507,71	1
602,21,793,1292,1054,1074,1964,1529	1
199,12,194,1124,194,651	1
2352,722,808,86,2353,828	0
